agent,concentration,role,well,randomization_scheme,timepoint,barcode,cell_line
D_7,1.0,treatment,G05,1,72,MH1_18,CL_5
DMSO,0.0,negative_control,G06,1,72,MH1_18,CL_5
D_2,0.01,treatment,G07,1,72,MH1_18,CL_5
D_8,10.0,treatment,G08,1,72,MH1_18,CL_5
D_4,0.01,treatment,G09,1,72,MH1_18,CL_5
D_2,0.0316227766017,treatment,G10,1,72,MH1_18,CL_5
D_2,0.001,treatment,G11,1,72,MH1_18,CL_5
D_3,0.1,treatment,G12,1,72,MH1_18,CL_5
D_7,10.0,treatment,G13,1,72,MH1_18,CL_5
D_3,0.001,treatment,G14,1,72,MH1_18,CL_5
D_5,0.0316227766017,treatment,G15,1,72,MH1_18,CL_5
D_7,3.16227766017,treatment,G16,1,72,MH1_18,CL_5
D_8,0.0316227766017,treatment,G17,1,72,MH1_18,CL_5
D_8,0.1,treatment,G18,1,72,MH1_18,CL_5
D_7,0.001,treatment,G19,1,72,MH1_18,CL_5
D_4,0.001,treatment,G20,1,72,MH1_18,CL_5
D_7,0.316227766017,treatment,G21,1,72,MH1_18,CL_5
D_7,0.316227766017,treatment,G22,1,72,MH1_18,CL_5
D_1,0.316227766017,treatment,H03,1,72,MH1_18,CL_5
D_3,0.01,treatment,H04,1,72,MH1_18,CL_5
D_3,0.1,treatment,H05,1,72,MH1_18,CL_5
D_2,10.0,treatment,H06,1,72,MH1_18,CL_5
D_6,0.00316227766017,treatment,H07,1,72,MH1_18,CL_5
D_4,0.0316227766017,treatment,H08,1,72,MH1_18,CL_5
D_5,10.0,treatment,H09,1,72,MH1_18,CL_5
D_8,10.0,treatment,H10,1,72,MH1_18,CL_5
DMSO,0.0,negative_control,H11,1,72,MH1_18,CL_5
DMSO,0.0,negative_control,H12,1,72,MH1_18,CL_5
D_6,0.0316227766017,treatment,H13,1,72,MH1_18,CL_5
DMSO,0.0,negative_control,H14,1,72,MH1_18,CL_5
D_7,0.0316227766017,treatment,H15,1,72,MH1_18,CL_5
D_8,0.00316227766017,treatment,H16,1,72,MH1_18,CL_5
D_5,3.16227766017,treatment,H17,1,72,MH1_18,CL_5
D_8,0.0316227766017,treatment,H18,1,72,MH1_18,CL_5
D_7,0.1,treatment,H19,1,72,MH1_18,CL_5
D_3,0.0316227766017,treatment,H20,1,72,MH1_18,CL_5
D_4,10.0,treatment,H21,1,72,MH1_18,CL_5
D_3,0.0316227766017,treatment,H22,1,72,MH1_18,CL_5
D_4,0.001,treatment,I03,1,72,MH1_18,CL_5
D_2,0.0316227766017,treatment,I04,1,72,MH1_18,CL_5
D_3,0.316227766017,treatment,I05,1,72,MH1_18,CL_5
D_4,1.0,treatment,I06,1,72,MH1_18,CL_5
D_4,0.00316227766017,treatment,I07,1,72,MH1_18,CL_5
D_4,1.0,treatment,I08,1,72,MH1_18,CL_5
D_4,0.0316227766017,treatment,I09,1,72,MH1_18,CL_5
D_6,0.0316227766017,treatment,I10,1,72,MH1_18,CL_5
D_5,0.0316227766017,treatment,I11,1,72,MH1_18,CL_5
D_8,0.316227766017,treatment,I12,1,72,MH1_18,CL_5
D_2,10.0,treatment,I13,1,72,MH1_18,CL_5
D_1,1.0,treatment,I14,1,72,MH1_18,CL_5
D_4,0.1,treatment,I15,1,72,MH1_18,CL_5
D_4,10.0,treatment,I16,1,72,MH1_18,CL_5
DMSO,0.0,negative_control,I17,1,72,MH1_18,CL_5
D_4,0.1,treatment,I18,1,72,MH1_18,CL_5
D_3,0.001,treatment,I19,1,72,MH1_18,CL_5
D_7,0.00316227766017,treatment,I20,1,72,MH1_18,CL_5
D_5,10.0,treatment,I21,1,72,MH1_18,CL_5
D_6,10.0,treatment,I22,1,72,MH1_18,CL_5
D_1,10.0,treatment,J03,1,72,MH1_18,CL_5
D_1,0.00316227766017,treatment,J04,1,72,MH1_18,CL_5
D_7,0.001,treatment,J05,1,72,MH1_18,CL_5
D_1,0.0316227766017,treatment,J06,1,72,MH1_18,CL_5
D_4,3.16227766017,treatment,J07,1,72,MH1_18,CL_5
D_5,0.001,treatment,J08,1,72,MH1_18,CL_5
D_6,0.316227766017,treatment,J09,1,72,MH1_18,CL_5
D_7,0.01,treatment,J10,1,72,MH1_18,CL_5
D_8,0.1,treatment,J11,1,72,MH1_18,CL_5
D_4,0.316227766017,treatment,J12,1,72,MH1_18,CL_5
D_7,1.0,treatment,J13,1,72,MH1_18,CL_5
D_6,0.001,treatment,J14,1,72,MH1_18,CL_5
DMSO,0.0,negative_control,J15,1,72,MH1_18,CL_5
D_6,1.0,treatment,J16,1,72,MH1_18,CL_5
D_5,0.1,treatment,J17,1,72,MH1_18,CL_5
D_8,0.01,treatment,J18,1,72,MH1_18,CL_5
DMSO,0.0,negative_control,J19,1,72,MH1_18,CL_5
DMSO,0.0,negative_control,J20,1,72,MH1_18,CL_5
D_7,0.0316227766017,treatment,J21,1,72,MH1_18,CL_5
D_5,0.1,treatment,J22,1,72,MH1_18,CL_5
D_7,10.0,treatment,K03,1,72,MH1_18,CL_5
D_3,0.0316227766017,treatment,K04,1,72,MH1_18,CL_5
D_1,1.0,treatment,K05,1,72,MH1_18,CL_5
D_5,10.0,treatment,K06,1,72,MH1_18,CL_5
D_5,0.00316227766017,treatment,K07,1,72,MH1_18,CL_5
D_1,0.001,treatment,K08,1,72,MH1_18,CL_5
D_4,0.01,treatment,K09,1,72,MH1_18,CL_5
D_6,10.0,treatment,K10,1,72,MH1_18,CL_5
D_7,0.316227766017,treatment,K11,1,72,MH1_18,CL_5
D_4,0.316227766017,treatment,K12,1,72,MH1_18,CL_5
D_5,0.00316227766017,treatment,K13,1,72,MH1_18,CL_5
D_3,10.0,treatment,K14,1,72,MH1_18,CL_5
D_3,0.316227766017,treatment,K15,1,72,MH1_18,CL_5
D_7,0.1,treatment,K16,1,72,MH1_18,CL_5
D_1,0.0316227766017,treatment,K17,1,72,MH1_18,CL_5
D_7,10.0,treatment,K18,1,72,MH1_18,CL_5
D_1,0.316227766017,treatment,K19,1,72,MH1_18,CL_5
D_7,0.1,treatment,K20,1,72,MH1_18,CL_5
D_3,0.01,treatment,K21,1,72,MH1_18,CL_5
D_3,0.0316227766017,treatment,K22,1,72,MH1_18,CL_5
D_2,0.316227766017,treatment,L03,1,72,MH1_18,CL_5
D_4,0.001,treatment,L04,1,72,MH1_18,CL_5
D_2,10.0,treatment,L05,1,72,MH1_18,CL_5
D_5,1.0,treatment,L06,1,72,MH1_18,CL_5
DMSO,0.0,negative_control,L07,1,72,MH1_18,CL_5
D_6,0.1,treatment,L08,1,72,MH1_18,CL_5
D_5,0.01,treatment,L09,1,72,MH1_18,CL_5
D_6,10.0,treatment,L10,1,72,MH1_18,CL_5
D_5,1.0,treatment,L11,1,72,MH1_18,CL_5
D_7,0.01,treatment,L12,1,72,MH1_18,CL_5
D_4,0.00316227766017,treatment,L13,1,72,MH1_18,CL_5
D_3,0.316227766017,treatment,L14,1,72,MH1_18,CL_5
D_3,0.01,treatment,L15,1,72,MH1_18,CL_5
D_1,1.0,treatment,L16,1,72,MH1_18,CL_5
DMSO,0.0,negative_control,L17,1,72,MH1_18,CL_5
D_3,0.001,treatment,L18,1,72,MH1_18,CL_5
D_6,0.01,treatment,L19,1,72,MH1_18,CL_5
D_8,0.00316227766017,treatment,L20,1,72,MH1_18,CL_5
D_2,3.16227766017,treatment,L21,1,72,MH1_18,CL_5
D_3,10.0,treatment,L22,1,72,MH1_18,CL_5
D_7,0.00316227766017,treatment,M03,1,72,MH1_18,CL_5
D_8,0.00316227766017,treatment,M04,1,72,MH1_18,CL_5
DMSO,0.0,negative_control,M05,1,72,MH1_18,CL_5
D_2,1.0,treatment,M06,1,72,MH1_18,CL_5
D_3,0.00316227766017,treatment,M07,1,72,MH1_18,CL_5
D_1,3.16227766017,treatment,M08,1,72,MH1_18,CL_5
D_6,0.01,treatment,M09,1,72,MH1_18,CL_5
D_4,0.316227766017,treatment,M10,1,72,MH1_18,CL_5
D_8,0.01,treatment,M11,1,72,MH1_18,CL_5
D_6,0.001,treatment,M12,1,72,MH1_18,CL_5
D_1,0.00316227766017,treatment,M13,1,72,MH1_18,CL_5
D_2,1.0,treatment,M14,1,72,MH1_18,CL_5
D_6,0.316227766017,treatment,M15,1,72,MH1_18,CL_5
D_1,3.16227766017,treatment,M16,1,72,MH1_18,CL_5
D_2,0.316227766017,treatment,M17,1,72,MH1_18,CL_5
D_7,3.16227766017,treatment,M18,1,72,MH1_18,CL_5
D_2,0.00316227766017,treatment,M19,1,72,MH1_18,CL_5
D_5,0.01,treatment,M20,1,72,MH1_18,CL_5
D_8,0.1,treatment,M21,1,72,MH1_18,CL_5
D_5,1.0,treatment,M22,1,72,MH1_18,CL_5
DMSO,0.0,negative_control,N03,1,72,MH1_18,CL_5
DMSO,0.0,negative_control,N04,1,72,MH1_18,CL_5
D_6,1.0,treatment,N05,1,72,MH1_18,CL_5
D_6,1.0,treatment,N06,1,72,MH1_18,CL_5
D_2,0.1,treatment,N07,1,72,MH1_18,CL_5
D_1,0.01,treatment,N08,1,72,MH1_18,CL_5
D_2,0.01,treatment,N09,1,72,MH1_18,CL_5
DMSO,0.0,negative_control,N10,1,72,MH1_18,CL_5
D_1,0.1,treatment,N11,1,72,MH1_18,CL_5
D_8,0.001,treatment,N12,1,72,MH1_18,CL_5
D_8,0.001,treatment,N13,1,72,MH1_18,CL_5
D_7,0.01,treatment,N14,1,72,MH1_18,CL_5
D_8,0.316227766017,treatment,N15,1,72,MH1_18,CL_5
D_6,3.16227766017,treatment,N16,1,72,MH1_18,CL_5
DMSO,0.0,negative_control,N17,1,72,MH1_18,CL_5
D_5,3.16227766017,treatment,N18,1,72,MH1_18,CL_5
D_7,3.16227766017,treatment,N19,1,72,MH1_18,CL_5
D_1,0.001,treatment,N20,1,72,MH1_18,CL_5
D_1,10.0,treatment,N21,1,72,MH1_18,CL_5
D_6,0.1,treatment,N22,1,72,MH1_18,CL_5
D_8,3.16227766017,treatment,C03,2,72,MH1_19,CL_5
D_5,0.316227766017,treatment,C04,2,72,MH1_19,CL_5
D_5,0.1,treatment,C05,2,72,MH1_19,CL_5
D_2,3.16227766017,treatment,C06,2,72,MH1_19,CL_5
D_6,0.01,treatment,C07,2,72,MH1_19,CL_5
D_7,0.001,treatment,C08,2,72,MH1_19,CL_5
D_1,0.01,treatment,C09,2,72,MH1_19,CL_5
D_1,0.316227766017,treatment,C10,2,72,MH1_19,CL_5
D_6,3.16227766017,treatment,C11,2,72,MH1_19,CL_5
D_2,0.316227766017,treatment,C12,2,72,MH1_19,CL_5
D_5,0.001,treatment,C13,2,72,MH1_19,CL_5
D_6,0.0316227766017,treatment,C14,2,72,MH1_19,CL_5
D_3,1.0,treatment,C15,2,72,MH1_19,CL_5
D_8,10.0,treatment,C16,2,72,MH1_19,CL_5
D_8,0.001,treatment,C17,2,72,MH1_19,CL_5
D_4,0.001,treatment,C18,2,72,MH1_19,CL_5
D_2,0.0316227766017,treatment,C19,2,72,MH1_19,CL_5
D_5,1.0,treatment,C20,2,72,MH1_19,CL_5
D_3,3.16227766017,treatment,C21,2,72,MH1_19,CL_5
D_6,0.00316227766017,treatment,C22,2,72,MH1_19,CL_5
D_7,3.16227766017,treatment,D03,2,72,MH1_19,CL_5
DMSO,0.0,negative_control,D04,2,72,MH1_19,CL_5
D_7,0.316227766017,treatment,D05,2,72,MH1_19,CL_5
D_8,0.316227766017,treatment,D06,2,72,MH1_19,CL_5
D_2,0.001,treatment,D07,2,72,MH1_19,CL_5
D_6,1.0,treatment,D08,2,72,MH1_19,CL_5
D_5,3.16227766017,treatment,D09,2,72,MH1_19,CL_5
D_2,0.0316227766017,treatment,D10,2,72,MH1_19,CL_5
D_2,3.16227766017,treatment,D11,2,72,MH1_19,CL_5
D_6,0.001,treatment,D12,2,72,MH1_19,CL_5
D_6,0.00316227766017,treatment,D13,2,72,MH1_19,CL_5
D_2,1.0,treatment,D14,2,72,MH1_19,CL_5
D_8,0.00316227766017,treatment,D15,2,72,MH1_19,CL_5
D_1,0.00316227766017,treatment,D16,2,72,MH1_19,CL_5
D_1,0.1,treatment,D17,2,72,MH1_19,CL_5
D_7,0.1,treatment,D18,2,72,MH1_19,CL_5
D_8,10.0,treatment,D19,2,72,MH1_19,CL_5
D_7,0.316227766017,treatment,D20,2,72,MH1_19,CL_5
D_2,0.001,treatment,D21,2,72,MH1_19,CL_5
D_4,0.01,treatment,D22,2,72,MH1_19,CL_5
D_4,0.316227766017,treatment,E03,2,72,MH1_19,CL_5
D_3,0.316227766017,treatment,E04,2,72,MH1_19,CL_5
D_3,10.0,treatment,E05,2,72,MH1_19,CL_5
D_3,0.316227766017,treatment,E06,2,72,MH1_19,CL_5
D_1,0.316227766017,treatment,E07,2,72,MH1_19,CL_5
D_5,10.0,treatment,E08,2,72,MH1_19,CL_5
D_3,0.01,treatment,E09,2,72,MH1_19,CL_5
DMSO,0.0,negative_control,E10,2,72,MH1_19,CL_5
D_3,0.01,treatment,E11,2,72,MH1_19,CL_5
D_5,0.0316227766017,treatment,E12,2,72,MH1_19,CL_5
DMSO,0.0,negative_control,E13,2,72,MH1_19,CL_5
D_1,3.16227766017,treatment,E14,2,72,MH1_19,CL_5
D_5,0.316227766017,treatment,E15,2,72,MH1_19,CL_5
D_6,0.1,treatment,E16,2,72,MH1_19,CL_5
D_8,0.001,treatment,E17,2,72,MH1_19,CL_5
D_4,0.001,treatment,E18,2,72,MH1_19,CL_5
D_8,1.0,treatment,E19,2,72,MH1_19,CL_5
D_7,0.1,treatment,E20,2,72,MH1_19,CL_5
D_8,3.16227766017,treatment,E21,2,72,MH1_19,CL_5
D_3,0.00316227766017,treatment,E22,2,72,MH1_19,CL_5
D_8,10.0,treatment,F03,2,72,MH1_19,CL_5
D_1,10.0,treatment,F04,2,72,MH1_19,CL_5
DMSO,0.0,negative_control,F05,2,72,MH1_19,CL_5
D_2,0.1,treatment,F06,2,72,MH1_19,CL_5
D_8,0.0316227766017,treatment,F07,2,72,MH1_19,CL_5
D_3,0.316227766017,treatment,F08,2,72,MH1_19,CL_5
D_4,3.16227766017,treatment,F09,2,72,MH1_19,CL_5
D_6,0.316227766017,treatment,F10,2,72,MH1_19,CL_5
D_7,1.0,treatment,F11,2,72,MH1_19,CL_5
D_5,0.0316227766017,treatment,F12,2,72,MH1_19,CL_5
D_3,0.1,treatment,F13,2,72,MH1_19,CL_5
D_1,0.00316227766017,treatment,F14,2,72,MH1_19,CL_5
D_1,0.00316227766017,treatment,F15,2,72,MH1_19,CL_5
D_2,10.0,treatment,F16,2,72,MH1_19,CL_5
D_5,1.0,treatment,F17,2,72,MH1_19,CL_5
DMSO,0.0,negative_control,F18,2,72,MH1_19,CL_5
D_6,1.0,treatment,F19,2,72,MH1_19,CL_5
D_6,0.316227766017,treatment,F20,2,72,MH1_19,CL_5
DMSO,0.0,negative_control,F21,2,72,MH1_19,CL_5
D_6,1.0,treatment,F22,2,72,MH1_19,CL_5
D_8,0.00316227766017,treatment,G03,2,72,MH1_19,CL_5
D_8,1.0,treatment,G04,2,72,MH1_19,CL_5
D_5,0.00316227766017,treatment,G05,2,72,MH1_19,CL_5
D_3,0.1,treatment,G06,2,72,MH1_19,CL_5
D_5,0.316227766017,treatment,G07,2,72,MH1_19,CL_5
D_1,3.16227766017,treatment,G08,2,72,MH1_19,CL_5
D_8,0.01,treatment,G09,2,72,MH1_19,CL_5
D_1,0.01,treatment,G10,2,72,MH1_19,CL_5
D_1,0.01,treatment,G11,2,72,MH1_19,CL_5
D_3,0.001,treatment,G12,2,72,MH1_19,CL_5
D_3,0.0316227766017,treatment,G13,2,72,MH1_19,CL_5
D_7,0.01,treatment,G14,2,72,MH1_19,CL_5
D_3,1.0,treatment,G15,2,72,MH1_19,CL_5
D_3,0.01,treatment,G16,2,72,MH1_19,CL_5
D_2,0.00316227766017,treatment,G17,2,72,MH1_19,CL_5
DMSO,0.0,negative_control,G18,2,72,MH1_19,CL_5
DMSO,0.0,negative_control,G19,2,72,MH1_19,CL_5
D_1,1.0,treatment,G20,2,72,MH1_19,CL_5
D_3,0.316227766017,treatment,G21,2,72,MH1_19,CL_5
D_5,0.001,treatment,G22,2,72,MH1_19,CL_5
D_5,0.1,treatment,H03,2,72,MH1_19,CL_5
D_5,0.01,treatment,H04,2,72,MH1_19,CL_5
D_3,0.0316227766017,treatment,H05,2,72,MH1_19,CL_5
D_6,0.1,treatment,H06,2,72,MH1_19,CL_5
D_6,10.0,treatment,H07,2,72,MH1_19,CL_5
D_2,1.0,treatment,H08,2,72,MH1_19,CL_5
D_2,0.01,treatment,H09,2,72,MH1_19,CL_5
D_4,0.00316227766017,treatment,H10,2,72,MH1_19,CL_5
D_2,10.0,treatment,H11,2,72,MH1_19,CL_5
D_4,0.316227766017,treatment,H12,2,72,MH1_19,CL_5
D_5,0.1,treatment,H13,2,72,MH1_19,CL_5
D_4,1.0,treatment,H14,2,72,MH1_19,CL_5
D_7,0.316227766017,treatment,H15,2,72,MH1_19,CL_5
DMSO,0.0,negative_control,H16,2,72,MH1_19,CL_5
D_6,0.01,treatment,H17,2,72,MH1_19,CL_5
D_2,10.0,treatment,H18,2,72,MH1_19,CL_5
D_7,0.001,treatment,H19,2,72,MH1_19,CL_5
D_4,10.0,treatment,H20,2,72,MH1_19,CL_5
D_1,10.0,treatment,H21,2,72,MH1_19,CL_5
D_8,0.0316227766017,treatment,H22,2,72,MH1_19,CL_5
D_7,0.0316227766017,treatment,I03,2,72,MH1_19,CL_5
D_4,0.0316227766017,treatment,I04,2,72,MH1_19,CL_5
D_7,0.1,treatment,I05,2,72,MH1_19,CL_5
D_1,0.0316227766017,treatment,I06,2,72,MH1_19,CL_5
D_1,3.16227766017,treatment,I07,2,72,MH1_19,CL_5
D_6,0.01,treatment,I08,2,72,MH1_19,CL_5
D_8,0.0316227766017,treatment,I09,2,72,MH1_19,CL_5
D_2,0.01,treatment,I10,2,72,MH1_19,CL_5
D_2,0.316227766017,treatment,I11,2,72,MH1_19,CL_5
D_7,1.0,treatment,I12,2,72,MH1_19,CL_5
D_1,0.0316227766017,treatment,I13,2,72,MH1_19,CL_5
D_3,0.0316227766017,treatment,I14,2,72,MH1_19,CL_5
D_7,0.0316227766017,treatment,I15,2,72,MH1_19,CL_5
D_1,0.001,treatment,I16,2,72,MH1_19,CL_5
D_4,0.01,treatment,I17,2,72,MH1_19,CL_5
DMSO,0.0,negative_control,I18,2,72,MH1_19,CL_5
D_7,10.0,treatment,I19,2,72,MH1_19,CL_5
D_7,10.0,treatment,I20,2,72,MH1_19,CL_5
D_2,0.1,treatment,I21,2,72,MH1_19,CL_5
D_3,3.16227766017,treatment,I22,2,72,MH1_19,CL_5
D_5,0.00316227766017,treatment,J03,2,72,MH1_19,CL_5
DMSO,0.0,negative_control,J04,2,72,MH1_19,CL_5
D_4,0.01,treatment,J05,2,72,MH1_19,CL_5
D_7,0.00316227766017,treatment,J06,2,72,MH1_19,CL_5
D_3,1.0,treatment,J07,2,72,MH1_19,CL_5
D_3,10.0,treatment,J08,2,72,MH1_19,CL_5
D_5,3.16227766017,treatment,J09,2,72,MH1_19,CL_5
D_6,0.316227766017,treatment,J10,2,72,MH1_19,CL_5
D_6,3.16227766017,treatment,J11,2,72,MH1_19,CL_5
D_3,0.00316227766017,treatment,J12,2,72,MH1_19,CL_5
D_4,0.00316227766017,treatment,J13,2,72,MH1_19,CL_5
D_3,0.1,treatment,J14,2,72,MH1_19,CL_5
D_8,0.1,treatment,J15,2,72,MH1_19,CL_5
D_8,0.1,treatment,J16,2,72,MH1_19,CL_5
D_2,0.00316227766017,treatment,J17,2,72,MH1_19,CL_5
D_3,10.0,treatment,J18,2,72,MH1_19,CL_5
D_8,3.16227766017,treatment,J19,2,72,MH1_19,CL_5
DMSO,0.0,negative_control,J20,2,72,MH1_19,CL_5
D_4,0.001,treatment,J21,2,72,MH1_19,CL_5
D_4,10.0,treatment,J22,2,72,MH1_19,CL_5
D_7,10.0,treatment,K03,2,72,MH1_19,CL_5
D_2,0.1,treatment,K04,2,72,MH1_19,CL_5
D_1,0.0316227766017,treatment,K05,2,72,MH1_19,CL_5
D_5,0.01,treatment,K06,2,72,MH1_19,CL_5
D_1,0.1,treatment,K07,2,72,MH1_19,CL_5
D_6,0.1,treatment,K08,2,72,MH1_19,CL_5
D_7,0.0316227766017,treatment,K09,2,72,MH1_19,CL_5
D_2,0.001,treatment,K10,2,72,MH1_19,CL_5
D_7,0.00316227766017,treatment,K11,2,72,MH1_19,CL_5
D_4,3.16227766017,treatment,K12,2,72,MH1_19,CL_5
D_5,0.01,treatment,K13,2,72,MH1_19,CL_5
D_5,3.16227766017,treatment,K14,2,72,MH1_19,CL_5
DMSO,0.0,negative_control,K15,2,72,MH1_19,CL_5
D_2,0.01,treatment,K16,2,72,MH1_19,CL_5
D_4,0.00316227766017,treatment,K17,2,72,MH1_19,CL_5
D_7,0.001,treatment,K18,2,72,MH1_19,CL_5
D_6,3.16227766017,treatment,K19,2,72,MH1_19,CL_5
D_2,0.316227766017,treatment,K20,2,72,MH1_19,CL_5
D_3,0.001,treatment,K21,2,72,MH1_19,CL_5
D_4,0.0316227766017,treatment,K22,2,72,MH1_19,CL_5
D_2,0.0316227766017,treatment,L03,2,72,MH1_19,CL_5
D_8,0.01,treatment,L04,2,72,MH1_19,CL_5
D_2,1.0,treatment,L05,2,72,MH1_19,CL_5
D_4,3.16227766017,treatment,L06,2,72,MH1_19,CL_5
D_3,0.01,treatment,L07,2,72,MH1_19,CL_5
D_3,0.1,treatment,L08,2,72,MH1_19,CL_5
D_5,10.0,treatment,L09,2,72,MH1_19,CL_5
D_1,0.001,treatment,L10,2,72,MH1_19,CL_5
D_7,1.0,treatment,L11,2,72,MH1_19,CL_5
D_7,3.16227766017,treatment,L12,2,72,MH1_19,CL_5
D_8,0.001,treatment,L13,2,72,MH1_19,CL_5
D_4,0.1,treatment,L14,2,72,MH1_19,CL_5
D_2,3.16227766017,treatment,L15,2,72,MH1_19,CL_5
D_8,0.00316227766017,treatment,L16,2,72,MH1_19,CL_5
DMSO,0.0,negative_control,L17,2,72,MH1_19,CL_5
D_8,0.01,treatment,L18,2,72,MH1_19,CL_5
D_1,0.316227766017,treatment,L19,2,72,MH1_19,CL_5
D_8,0.1,treatment,L20,2,72,MH1_19,CL_5
D_1,10.0,treatment,L21,2,72,MH1_19,CL_5
D_2,0.00316227766017,treatment,L22,2,72,MH1_19,CL_5
D_4,0.316227766017,treatment,M03,2,72,MH1_19,CL_5
D_8,0.316227766017,treatment,M04,2,72,MH1_19,CL_5
D_6,0.0316227766017,treatment,M05,2,72,MH1_19,CL_5
D_8,1.0,treatment,M06,2,72,MH1_19,CL_5
D_1,1.0,treatment,M07,2,72,MH1_19,CL_5
D_7,0.00316227766017,treatment,M08,2,72,MH1_19,CL_5
D_1,1.0,treatment,M09,2,72,MH1_19,CL_5
D_4,0.1,treatment,M10,2,72,MH1_19,CL_5
D_3,0.001,treatment,M11,2,72,MH1_19,CL_5
DMSO,0.0,negative_control,M12,2,72,MH1_19,CL_5
DMSO,0.0,negative_control,M13,2,72,MH1_19,CL_5
D_6,0.001,treatment,M14,2,72,MH1_19,CL_5
D_4,1.0,treatment,M15,2,72,MH1_19,CL_5
DMSO,0.0,negative_control,M16,2,72,MH1_19,CL_5
D_6,10.0,treatment,M17,2,72,MH1_19,CL_5
D_6,10.0,treatment,M18,2,72,MH1_19,CL_5
D_7,3.16227766017,treatment,M19,2,72,MH1_19,CL_5
D_5,10.0,treatment,M20,2,72,MH1_19,CL_5
D_3,0.00316227766017,treatment,M21,2,72,MH1_19,CL_5
DMSO,0.0,negative_control,M22,2,72,MH1_19,CL_5
D_8,0.316227766017,treatment,N03,2,72,MH1_19,CL_5
D_5,0.001,treatment,N04,2,72,MH1_19,CL_5
D_5,0.0316227766017,treatment,N05,2,72,MH1_19,CL_5
D_4,0.1,treatment,N06,2,72,MH1_19,CL_5
D_7,0.01,treatment,N07,2,72,MH1_19,CL_5
D_4,0.0316227766017,treatment,N08,2,72,MH1_19,CL_5
D_6,0.001,treatment,N09,2,72,MH1_19,CL_5
D_6,0.00316227766017,treatment,N10,2,72,MH1_19,CL_5
D_7,0.01,treatment,N11,2,72,MH1_19,CL_5
D_4,10.0,treatment,N12,2,72,MH1_19,CL_5
D_6,0.0316227766017,treatment,N13,2,72,MH1_19,CL_5
D_4,1.0,treatment,N14,2,72,MH1_19,CL_5
D_5,1.0,treatment,N15,2,72,MH1_19,CL_5
DMSO,0.0,negative_control,N16,2,72,MH1_19,CL_5
D_1,0.001,treatment,N17,2,72,MH1_19,CL_5
DMSO,0.0,negative_control,N18,2,72,MH1_19,CL_5
D_3,3.16227766017,treatment,N19,2,72,MH1_19,CL_5
D_1,0.1,treatment,N20,2,72,MH1_19,CL_5
D_5,0.00316227766017,treatment,N21,2,72,MH1_19,CL_5
D_3,0.0316227766017,treatment,N22,2,72,MH1_19,CL_5
D_8,1.0,treatment,C03,3,72,MH1_20,CL_5
D_3,10.0,treatment,C04,3,72,MH1_20,CL_5
DMSO,0.0,negative_control,C05,3,72,MH1_20,CL_5
D_7,0.1,treatment,C06,3,72,MH1_20,CL_5
D_4,0.01,treatment,C07,3,72,MH1_20,CL_5
D_3,3.16227766017,treatment,C08,3,72,MH1_20,CL_5
D_1,10.0,treatment,C09,3,72,MH1_20,CL_5
D_8,0.001,treatment,C10,3,72,MH1_20,CL_5
D_4,10.0,treatment,C11,3,72,MH1_20,CL_5
D_5,0.0316227766017,treatment,C12,3,72,MH1_20,CL_5
D_2,0.001,treatment,C13,3,72,MH1_20,CL_5
DMSO,0.0,negative_control,C14,3,72,MH1_20,CL_5
D_8,0.1,treatment,C15,3,72,MH1_20,CL_5
DMSO,0.0,negative_control,C16,3,72,MH1_20,CL_5
D_7,0.316227766017,treatment,C17,3,72,MH1_20,CL_5
D_1,3.16227766017,treatment,C18,3,72,MH1_20,CL_5
D_4,0.01,treatment,C19,3,72,MH1_20,CL_5
D_1,0.01,treatment,C20,3,72,MH1_20,CL_5
D_7,3.16227766017,treatment,C21,3,72,MH1_20,CL_5
DMSO,0.0,negative_control,C22,3,72,MH1_20,CL_5
D_7,0.00316227766017,treatment,D03,3,72,MH1_20,CL_5
D_5,0.0316227766017,treatment,D04,3,72,MH1_20,CL_5
D_3,0.0316227766017,treatment,D05,3,72,MH1_20,CL_5
D_5,10.0,treatment,D06,3,72,MH1_20,CL_5
D_8,10.0,treatment,D07,3,72,MH1_20,CL_5
D_4,3.16227766017,treatment,D08,3,72,MH1_20,CL_5
D_3,0.01,treatment,D09,3,72,MH1_20,CL_5
D_3,3.16227766017,treatment,D10,3,72,MH1_20,CL_5
D_3,0.1,treatment,D11,3,72,MH1_20,CL_5
D_6,0.1,treatment,D12,3,72,MH1_20,CL_5
DMSO,0.0,negative_control,D13,3,72,MH1_20,CL_5
D_5,0.01,treatment,D14,3,72,MH1_20,CL_5
D_6,0.01,treatment,D15,3,72,MH1_20,CL_5
D_7,10.0,treatment,D16,3,72,MH1_20,CL_5
D_7,0.316227766017,treatment,D17,3,72,MH1_20,CL_5
D_5,0.001,treatment,D18,3,72,MH1_20,CL_5
D_8,0.1,treatment,D19,3,72,MH1_20,CL_5
D_4,0.001,treatment,D20,3,72,MH1_20,CL_5
D_7,0.00316227766017,treatment,D21,3,72,MH1_20,CL_5
DMSO,0.0,negative_control,D22,3,72,MH1_20,CL_5
D_8,0.316227766017,treatment,E03,3,72,MH1_20,CL_5
D_5,1.0,treatment,E04,3,72,MH1_20,CL_5
D_2,0.01,treatment,E05,3,72,MH1_20,CL_5
D_7,0.00316227766017,treatment,E06,3,72,MH1_20,CL_5
